Income_per_month,Age,Dependents,Occupation,Rent_per_month,Loan_Repayment_per_month,Insurance_premium,Healthcare_cost_per_month,Education_cost_per_month,Desired_Savings_per_month,Risk_Tolerance
42814.61499898021,53,4,Student,8562.922999796043,0.0,1494.0876536532269,1499.6881600904348,3945.7126740095455,5572.515201348774,0.03242596097032793
78140.037612835,63,3,Student,15628.007522567,0.0,2782.883849438894,3690.98666173426,6531.6010924391285,9496.089080650285,0.06982909787301082
18418.784824414783,60,3,Retired,2762.8177236622173,0.0,839.2163373775986,870.2850382551038,1701.9396074054505,1232.6364407713688,0.00880755988505065
26950.009458611243,43,4,Professional,8085.002837583373,0.0,1116.4283003331618,1165.3964725186513,1476.739841747807,1822.730373520125,0.019836417516881096
30354.59594312913,61,2,Retired,6070.919188625827,0.0,769.2578632157348,1204.8461946196137,2621.8074960514427,2842.787758538246,0.021497677034663782
16011.0439530804,19,0,Retired,3202.2087906160805,2313.7347841390347,602.0999026672753,613.8386596787902,0.0,1488.0873471224038,0.009241562894309358
50391.4606279631,60,0,Self_Employed,15117.43818838893,0.0,1272.60194891907,1523.758558705954,0.0,5678.945549816947,0.042757873592365325
27233.25570695374,62,0,Self_Employed,4084.988356043061,0.0,888.7889981979207,1208.4121808403413,0.0,2532.0831827440097,0.01708918087892782
41964.47121298313,60,0,Professional,8392.894242596627,3137.735386540291,1984.306806246032,2095.4118815895263,0.0,5684.999144008514,0.032024502161670576
14749.418221834754,26,2,Self_Employed,2949.883644366951,1141.5022735388495,327.36172761620594,661.0301703654721,1112.5752058913686,839.4329261811424,0.00815043475825457
21141.34794969547,22,4,Professional,4228.269589939095,2422.710774952798,1033.7943625741714,745.5548266210017,1136.3583184783963,1895.7507745331675,0.017212474874782842
53469.02252192543,44,4,Self_Employed,16040.706756577629,0.0,1424.6172254567311,2020.7727528070136,5048.631426841125,6609.432559652388,0.049829704264743965
22263.10580143287,29,3,Professional,4452.621160286574,3515.7727508962644,562.5040428131886,913.8320043988664,1871.8102165380328,1298.8042551021404,0.01885855819804711
119434.54284155065,52,4,Professional,35830.362852465194,0.0,4110.504087801667,4945.474005909522,10097.85111309032,24085.56436783902,0.1186269140026521
21790.81243816733,46,0,Student,4358.162487633466,1548.427987439868,1020.650010175464,814.0848540482274,0.0,1572.13107981529,0.015561808733378812
35907.46319267061,33,2,Retired,10772.238957801184,0.0,920.197116254566,1385.86858353489,2297.947042420972,3503.5607454615174,0.027447678014764904
63261.06462940894,36,1,Retired,9489.15969441134,5011.100461463837,1279.547785985252,2749.9835794220908,4042.390921671251,9401.882553997975,0.06176562669565169
9645.628382169278,60,1,Retired,1929.125676433856,593.9389407725371,314.1247165842874,326.64895493877515,913.856704156101,811.5027633967012,0.0052352559316823045
7334.214613789933,44,0,Self_Employed,1100.13219206849,0.0,272.8617640307796,361.0123623022906,0.0,418.6811866772173,0.0023724200321162234
8852.255895697213,35,3,Student,1770.4511791394427,665.0410535363559,375.4790064266435,306.4546704043658,515.9941607014097,526.6963257193134,0.004378154351629586
82373.57258387131,58,1,Professional,16474.714516774264,0.0,1785.8785906847977,3750.0856358810847,7082.655565190053,12280.494594914684,0.07291349168702284
19292.392842008136,30,0,Professional,3858.4785684016274,0.0,687.9441369178012,756.6940527656318,0.0,1331.1577553702707,0.00841580795028105
232236.63033361037,47,2,Professional,46447.32606672208,19279.85064023905,5807.094387760192,8462.770794203223,23160.387379149797,43570.86478231613,0.24413855240441643
19102.11960035932,43,1,Self_Employed,5730.635880107796,0.0,628.498256196091,802.7410241803861,1560.6937180150253,1715.7357303414103,0.010683624862266887
34772.902658167215,23,0,Retired,5215.935398725082,4651.970141382458,1706.7246858806172,1345.7467993633784,0.0,2804.8672273438942,0.024993567240538316
103016.10587423063,20,1,Student,20603.221174846127,0.0,5088.506095071452,4259.068216483104,8547.188715173166,24322.96569611205,0.10397677841134095
149317.0193252734,40,2,Professional,22397.55289879101,0.0,7400.214368262762,4705.148815923759,10470.122868580063,23798.74420677794,0.1390032246886605
156084.92387979943,29,4,Self_Employed,31216.98477595989,16898.675876165104,4822.8385073078925,5410.443704017827,12053.16439017629,33457.640649138964,0.15232249678961576
78877.05434784164,58,4,Professional,23663.11630435249,0.0,3240.882587978387,3783.6533905844735,5511.390347685936,11054.169623357391,0.06669297373366148
68063.92943764527,58,2,Professional,20419.178831293582,0.0,3143.185516893003,2104.77341686922,3900.8074987231694,9818.089293363151,0.05883088942840925
48193.24861526577,32,2,Professional,9638.649723053157,3087.841143820784,1694.9681226983366,1840.0651711834057,3669.311414290212,7153.87421027159,0.039592901638550344
55917.99500588652,18,4,Professional,16775.398501765954,4124.664103699556,1914.3472839101391,2349.827566391253,4883.114669057678,7688.957258603848,0.05754665778266214
19302.773854202096,64,2,Student,5790.832156260629,2470.4786572801386,804.3068692327302,739.1960011577665,1362.394367157705,892.3898530069346,0.012016606520782621
15590.133947589024,25,2,Professional,4677.040184276707,0.0,546.9773076982669,527.9436709291692,1107.4201845894331,795.3648674568236,0.008699560061038527
29919.122238679032,48,2,Professional,8975.736671603709,2087.873578337268,1121.0176565959275,1126.9739460733797,2976.5122642175675,2198.812886801735,0.02513588290484834
26181.411746403373,28,4,Student,7854.423523921012,4171.591178041585,879.4516136539573,811.8360785186641,1338.9218608716676,1489.5839048127125,0.022111951836222398
20876.30830779518,34,4,Student,3131.446246169277,1342.2276154943224,875.6392367673053,758.2296191923058,1450.2960913429058,1332.4554298660744,0.014737702544936948
52368.60861755684,44,1,Professional,10473.72172351137,0.0,2382.368838970805,1976.1706541345725,2752.539895643305,7616.700209294926,0.049383866029180365
64421.12121508842,48,4,Student,19326.336364526527,5058.79375438842,2165.8017682106474,2853.6868272306056,4494.887894749943,5026.552753097902,0.06138274069455688
32198.597338829208,44,1,Retired,6439.719467765842,0.0,1118.322704558521,1483.140464036958,2919.0858187636686,2878.177504133788,0.023291174683121467
97829.03814379095,31,4,Student,29348.71144313729,0.0,4664.693849772698,4142.363594100215,6924.276916747564,11972.534129293945,0.08146818536755684
12035.32517950601,40,3,Retired,2407.065035901202,0.0,444.0355294080616,466.948351580454,735.8833509103362,896.7694657064548,0.005663855043002614
25694.316362636207,22,1,Student,5138.863272527242,4660.995018508819,879.9617581819542,816.1538569947313,1923.506686611192,2115.4424622880724,0.021552841370686953
16907.1992979333,47,2,Student,5072.15978937999,0.0,830.5640853340043,604.7850902632096,965.3663448271676,1690.3816289924364,0.009077773587193094
6739.381047577553,51,3,Professional,1347.8762095155107,0.0,148.21635995763518,226.2828981135638,509.2761928209322,356.1248784798354,0.002739134922394175
28079.86672787349,64,4,Self_Employed,5615.973345574698,0.0,1086.4183132598434,1336.7967720150832,1449.1562110926277,1578.7654795923845,0.018469405525358955
27215.845938879917,36,4,Self_Employed,8164.753781663973,0.0,565.1793246750793,1346.8580422945024,2310.237012202876,1765.0266418835154,0.02057199961833427
100681.00740798686,48,3,Professional,15102.151111198027,0.0,3369.616718818623,3858.238459825114,9497.643925911594,21502.805620447936,0.10183474315473764
49692.13789323268,33,0,Self_Employed,7453.820683984901,6461.766108435927,1477.2926066675327,1676.5601717928926,0.0,5906.823264377221,0.035802369035936546
13221.547991012463,62,2,Retired,2644.3095982024934,2622.829943528793,436.81495403035694,421.54695873733846,1142.837970266488,709.0099524557161,0.00860488106810365
132220.55966518365,44,1,Retired,39666.1678995551,0.0,6226.320084221119,5258.407955137206,10452.066367773752,25636.75502057548,0.13069159704726638
79680.45615385537,43,3,Student,15936.091230771077,0.0,2810.8201832846767,2605.7002673820184,5229.385755105807,11915.323830052615,0.06881708757748975
47792.82599451956,56,1,Self_Employed,14337.847798355868,3482.879752889136,1792.9877045511687,1460.219838020343,4129.692525977629,4990.38264895734,0.03765788411863173
25028.373031258707,46,4,Professional,7508.511909377612,1542.1857881685444,747.9630284890553,1215.2262678424229,2462.4032281991376,1512.6022849172969,0.020436035059271145
13924.445886120224,56,0,Retired,2088.666882918033,854.6923142277262,690.0589783165176,539.7074288261498,0.0,1009.79678522012,0.006047953620208769
22274.26465755183,61,0,Self_Employed,6682.279397265549,0.0,1096.8456614760694,978.1443695562192,0.0,1842.1205813116387,0.015530956023166736
71678.88959643363,62,1,Professional,14335.777919286726,13640.58659776104,3308.153840198574,3359.865655539943,5766.97955715752,5680.148522112519,0.07080025517282373
135485.7442651709,46,4,Self_Employed,20322.86163977564,19846.22187302157,5588.000648402462,4867.006079098965,7703.20166441945,26250.709687959246,0.13785493430550527
103109.56949087688,62,0,Student,30932.87084726306,0.0,3386.1661189859906,3998.164186035556,0.0,25290.03964428094,0.09908210857676066
20289.790819201204,63,2,Student,4057.958163840241,2040.334213308748,482.8325501555522,635.1827228943838,1482.096013572854,1626.8063520076912,0.016093106801442717
12249.724354093883,64,4,Student,1837.4586531140824,0.0,579.0961255336866,587.5946206391789,1139.5962346051992,712.4666151053282,0.005514552956161503
33579.1849407429,48,3,Retired,10073.75548222287,3613.55295618663,1209.4431957637046,1094.1255702603237,3289.97823172583,1791.3140667321468,0.028625255946308308
7289.579693981507,19,3,Self_Employed,1457.9159387963016,1130.0656381866602,268.6416582572804,226.4589339666372,473.8527192398517,565.8392014650027,0.004116843583661964
38850.91206093304,23,3,Retired,11655.273618279913,0.0,896.505836958229,1594.1239726276142,3667.591370991831,2992.808915325461,0.030174400538996008
26658.69363529263,26,2,Retired,5331.738727058527,3798.84837348564,1167.049391667589,1179.1658227967964,1850.3401277390624,1350.76641908323,0.02113571659506384
20663.485976458134,32,4,Self_Employed,4132.697195291627,2136.0683887659657,755.6659004607682,693.8276490576046,1927.176704435269,1183.9310275147236,0.016477799152881046
8376.539886452136,37,1,Self_Employed,1675.3079772904273,1285.816062091251,232.46466082018335,321.74500272258257,577.3839602858442,822.2128549114956,0.005071896506066998
45244.334908583965,19,1,Student,9048.866981716794,4587.276118322977,1138.113064920619,1982.6351030468895,3349.033395913016,5312.267820876747,0.03737655905803584
19590.34239654552,20,4,Self_Employed,5877.102718963655,0.0,752.6326163284558,796.2104698560552,1056.0992401394528,1915.313225521085,0.010610607201278197
11766.587098650456,47,2,Retired,2353.3174197300914,0.0,540.2984454636421,530.8699026222329,835.8953345305391,634.4614517698019,0.005483184534030947
3014.36022717435,25,4,Self_Employed,904.3080681523048,0.0,107.77648388862016,109.940597858812,159.087149660873,245.63184858324647,0.0010817036597277993
29346.857116336927,57,1,Retired,4402.0285674505385,0.0,1344.6988683939933,1059.4556243367815,2280.5635257879558,2029.3849851778111,0.019974429366694597
123841.02157975885,38,4,Professional,24768.204315951767,0.0,3172.692567567235,5745.947236909863,9282.012351225305,23907.492409275597,0.11809566797880236
113318.76236403608,56,3,Student,22663.752472807217,0.0,4147.660801728855,4518.149174604439,9019.552594574909,20530.10124736688,0.10817625952066108
20811.80505418231,60,4,Self_Employed,4162.361010836462,0.0,691.6549915898679,699.4227601851047,1836.638995294966,1491.1860599619454,0.014844745827422153
18530.67993516272,30,0,Retired,2779.6019902744074,0.0,550.1688377905937,584.1807886759567,0.0,1244.5516297935317,0.0070560846833153095
43650.58946390613,57,4,Retired,8730.117892781227,0.0,1004.1532198194104,2096.1427359834183,2987.350878360852,6217.4941591285,0.03297602421371857
13497.291427459948,58,1,Professional,4049.187428237984,0.0,353.4380653967648,619.6222201531929,724.0088813066919,940.7704421015068,0.007573975916760066
38192.18454118237,54,1,Professional,5728.827681177356,0.0,1781.6273716842002,1172.5062731377127,2544.03554566024,2811.661551609612,0.02470159325731629
55371.31081915056,49,1,Professional,11074.262163830112,6525.928200328083,1709.0487693958903,2627.852123265928,5096.539762376725,7150.001675773781,0.05716260567985595
80057.40667484901,31,3,Student,24017.222002454702,14219.770736332244,3661.749531147105,3818.243441968856,6362.652155261475,0.0,0.07041570357553684
27690.077069554754,18,1,Retired,8307.023120866426,0.0,1230.095010490665,1280.2767972357287,1740.0062387485111,2753.5575769142856,0.02147955075098848
25489.290448124844,44,0,Professional,3823.3935672187263,1726.6112253094657,742.9607523111744,1132.4188200007727,0.0,1679.9745705627636,0.016864799070541593
14862.05487835778,41,4,Retired,4458.616463507335,1707.1522147956246,510.4473290810715,624.5136696267982,1433.619047008022,1133.1705249160495,0.010561113502736495
15482.23284557735,39,2,Student,3096.44656911547,0.0,520.1819823001882,584.8334837567662,906.8075701228522,836.1285121157117,0.0071746316938401415
25028.477288631493,31,1,Professional,7508.543186589448,1596.4726949481055,1174.122327726654,996.2414923235502,1677.945078036376,1566.9889941518034,0.01991605069033578
40249.18628405901,62,4,Self_Employed,8049.837256811803,2246.341408178813,1547.53987358171,1960.1544726273823,2026.0977553721243,4454.412286902425,0.030768298054238963
62306.45815679854,25,3,Retired,18691.93744703956,0.0,2063.8708508998225,2752.972272873512,3140.917485482922,8079.573849312607,0.05772351540290171
15778.59415457572,44,4,Student,4733.578246372716,0.0,561.45304102935,739.8269944714968,1172.5370139629133,977.0097711369622,0.00920279587554119
99022.61286496356,20,1,Student,19804.522572992715,19300.618323482187,4480.361616882316,3424.032732527008,6670.027317844315,12482.71545860584,0.09424469033846494
24150.34101802559,50,1,Self_Employed,3622.5511527038384,0.0,706.0392555104814,1092.7528495827664,2282.959538205682,1466.943596283757,0.016419207764580647
29491.543056143582,64,1,Retired,5898.3086112287165,0.0,957.9219342746944,1200.0312370451754,2925.6773981432034,2255.749432723785,0.02079796692011468
16501.11638548194,38,0,Professional,4950.334915644581,2217.4139246996447,394.6239997672319,526.8276814555895,0.0,1450.958262966016,0.01068624834798135
4313.739552169367,49,4,Student,1294.1218656508102,847.9324074172033,159.78197315753184,137.73881345924835,313.1911440028477,0.0,0.002395324501088025
60851.33137103213,57,2,Student,12170.266274206428,0.0,2987.4483516220744,1960.0911091165003,3612.5511214672974,7066.789921677428,0.05604854080079562
54091.2534665837,58,0,Retired,10818.25069331674,9673.180520190168,1640.43251036968,1810.6488157357223,0.0,7263.026197995769,0.054218816461673355
23954.000274088125,62,2,Student,4790.800054817625,4737.925214491998,1155.1272215319582,925.3005674455758,1854.9245515122664,1726.768042000418,0.02158634016628473
31651.63972933589,61,1,Student,6330.327945867179,0.0,1396.9920567642985,1436.5964889010834,2323.034349715708,2406.1158721828174,0.022082895814906137
45329.07939660684,58,2,Student,9065.815879321368,0.0,1984.2077379097263,2154.4836767922484,4513.258071237395,5459.677304959267,0.03490571196789679
8594.82859435829,49,2,Self_Employed,1718.9657188716585,1634.6767144361777,363.35761410936846,413.83996784107205,753.673316905898,451.97203080342007,0.005388678100500401
19647.600910348174,41,0,Student,3929.5201820696343,0.0,840.8371959946551,623.6768601585184,0.0,1255.1150234044417,0.00837792864016159
56633.97812731661,28,0,Student,16990.193438194983,0.0,1705.3853765174088,2484.220073445347,0.0,6360.324076115638,0.04890595841972562
10998.57636574448,54,4,Self_Employed,2199.715273148896,0.0,494.5809523456203,395.5471592525719,828.8144452638519,768.1702130063046,0.005184111296683825
37941.43275104542,38,2,Professional,7588.2865502090835,6901.093361831092,1867.1849644072183,1527.1408537628745,3065.4653154256134,3295.230850935661,0.031921048154582896
10134.363116944409,35,0,Student,2026.8726233888813,0.0,234.4277236846613,432.2369441440852,0.0,815.1615161017277,0.004165063806302588
43568.80303872918,28,4,Self_Employed,8713.760607745837,0.0,1037.2313740526813,1712.5603248163256,2737.2891037105587,5491.40368562131,0.031730739786706035
29156.684366533114,44,2,Self_Employed,8747.005309959934,4625.311911858745,593.2864780153944,1041.597844080397,2360.321478715849,2224.2739296554355,0.02606406414883601
8240.754695093718,60,2,Professional,2472.226408528116,0.0,338.39895052429586,264.3361556770555,642.5516929921898,803.6406543080429,0.0046098784117962555
76171.61336191237,55,1,Retired,22851.484008573712,0.0,1689.1843567643837,2865.400119411491,5189.600025968099,9159.642913201007,0.06391739220586215
16668.55683156826,18,0,Student,3333.7113663136524,0.0,594.3378531246918,807.0674824090396,0.0,1449.557361623626,0.007561790012760646
15689.55857285633,46,3,Student,3137.911714571266,0.0,637.5358127887752,502.964924395197,1378.7413809508046,1329.4060252730656,0.008051866989075146
35221.36079955108,38,0,Professional,7044.272159910217,0.0,1332.739445855276,1271.2453579604064,0.0,2858.33568795266,0.022159699362786375
75196.69354744242,46,1,Self_Employed,15039.338709488486,0.0,2873.8388721387123,3156.8240354232566,6828.880700637034,11180.336308440526,0.0668558698069404
13310.323358031705,26,4,Retired,2662.0646716063407,2132.3069667709306,650.1244462753718,531.9075511356574,996.0506410857544,1184.0113468899538,0.008612531318157004
31517.446874690293,24,0,Self_Employed,6303.489374938059,0.0,915.260146489611,1151.4334801615048,0.0,2998.29032917112,0.019887737080290135
42277.31196214352,55,2,Self_Employed,6341.596794321527,8092.07436997614,1632.272464118066,2053.8707335203694,3086.9417617274307,5713.037199387924,0.036178172979491725
52231.296627122094,48,3,Professional,10446.25932542442,10266.136327210015,2026.566550875318,2285.1140299463664,4080.2452539949313,2313.3416787233878,0.053028405376259344
34548.03332038385,44,4,Professional,6909.606664076771,6619.539912846759,976.866370797008,1118.6168101914825,2754.171906357128,2749.00263402118,0.028321516913087163
22366.74170888211,59,0,Retired,6710.022512664633,0.0,650.5800154886047,762.9645662723909,0.0,1333.923821601761,0.014678474640529097
15473.443085534314,49,4,Self_Employed,3094.688617106863,0.0,653.3602141735709,537.0874635806703,1163.533577357984,1146.9531398664765,0.0076480559774872335
32140.357649156944,22,2,Student,6428.071529831389,3936.493267641301,946.2473145480214,1549.2722888142737,2360.355995397184,2841.041309335688,0.026057768724463182
12723.95162582045,50,3,Student,1908.5927438730675,0.0,343.0454550891763,606.0546335466544,973.8475430802224,881.2461314626877,0.00566880863862732
2898.2786589016514,32,2,Self_Employed,579.6557317803303,526.1605760901947,143.49143266643387,125.45468611220154,271.0740672627024,190.04144004846177,0.0013104861129330208
42540.017663300765,22,3,Student,12762.005298990229,0.0,969.2487690388986,2017.2985187492336,4188.26345415394,4257.981128191105,0.03122098337397863
61827.31484080343,37,4,Self_Employed,12365.462968160686,0.0,1816.767040223315,2977.2213069707527,4899.924774505492,7965.838038274113,0.05927740592099575
4530.586644596434,55,0,Self_Employed,679.5879966894651,573.2692083580598,204.8779440996157,200.2074253789351,0.0,276.945108542938,0.0016693459323543615
13375.34140273197,54,3,Retired,2675.0682805463944,1800.8256371916727,348.89485539308555,540.9026978895872,1035.8267160991024,798.7028728685254,0.008014235648090852
49230.86629297605,34,2,Student,14769.259887892811,8546.801387238465,1364.4626970956017,2004.801740878342,4334.753711231482,2000.5109848020077,0.03912612111402622
155585.24136890293,21,3,Retired,31117.048273780587,0.0,3868.9842411581785,5342.823454310226,13949.260659900436,29313.79117909617,0.1483177323154184
30503.22292803909,38,4,Student,9150.966878411726,5323.232328366267,1145.6275580947597,1008.12204212273,2233.0864135097318,706.6628209058872,0.025226823422427474
16756.647222953685,51,4,Professional,2513.497083443053,0.0,336.46823082259897,705.91665815265,1467.2499664881234,1477.419563942639,0.00807028237862077
25916.51029600277,57,4,Retired,5183.302059200554,4498.431907092962,1199.1823284669065,1062.9951326573312,1578.7984904638292,1767.7781035068092,0.02139715834620269
90116.07098131988,22,0,Student,13517.41064719798,0.0,2817.2138688187865,3419.04160460136,0.0,12708.16419142915,0.0715933479802714
17893.2945829859,21,4,Student,5367.98837489577,3118.087166511465,626.986999323397,600.527787090008,1243.2369860396325,67.26455013827945,0.011034519946229393
15829.001197279516,39,0,Student,2374.350179591927,1805.1840771542447,434.6814820829897,664.6947574102618,0.0,1478.5927939419034,0.008037504189187743
20389.143216543525,31,1,Student,6116.742964963058,0.0,433.4984717796664,990.3042210263408,1762.4634309626638,1784.2659267651693,0.015642269897368916
13992.682229317386,21,3,Self_Employed,2798.5364458634776,0.0,683.8251417817646,563.0293254085934,1259.518274356698,1179.0903433657909,0.0072277687080277014
33093.39231330907,25,2,Retired,9928.01769399272,4287.98764208888,1536.2568668088547,1305.0481549561437,2676.1818932300407,1345.5116025276802,0.02827140997236652
110050.5877197794,20,0,Student,33015.176315933815,9674.659679539274,3113.278886773848,3733.649636530691,0.0,27058.67717892252,0.11194020490042704
38848.163345226174,63,0,Self_Employed,5827.224501783926,0.0,892.7707516546454,1533.841118876279,0.0,3642.793525313921,0.023380073904247647
24515.72087069062,46,2,Retired,7354.716261207186,2930.016106521128,821.3964893182808,856.0280453859436,1727.2878747883376,1552.944532183832,0.02043097459151783
23753.938932764897,43,3,Self_Employed,7126.1816798294685,4610.8153287141295,867.473076835602,1136.6160766451849,2179.9932693464034,0.0,0.02074742014436085
8590.395137995289,47,4,Professional,1288.5592706992932,0.0,318.8214982139806,354.7259833053299,646.0392226224564,840.7410902274603,0.003738076766827152
60805.80147275957,29,3,Retired,12161.160294551915,10488.13670223704,2888.3244018997902,2302.9552552276896,5956.601236607586,7038.103537676945,0.06446147436830992
28188.88141271444,32,0,Self_Employed,5637.776282542887,0.0,1132.9013546648964,1393.3309120854126,0.0,1938.244971624576,0.01762382646164184
25966.661124888848,58,4,Retired,7789.998337466653,0.0,999.3493979348524,1283.891860872345,2481.299150121151,1777.9093269641448,0.01996644054605097
385940.5862316634,19,1,Student,77188.11724633268,0.0,8708.436059482585,18714.948206326637,21914.093773678604,92425.20217379591,0.3764837300950468
38099.44474310621,18,2,Professional,7619.888948621242,3977.6419072868825,1361.7281627710415,1706.0365422678678,2665.954738701056,2515.889488002991,0.029717107944912145
16440.775196464958,64,3,Professional,3288.155039292992,0.0,601.5308638214849,549.4396845327379,1353.001369434096,950.161917213666,0.008011992766425991
21329.93115144557,64,4,Professional,4265.986230289113,0.0,829.6676247021131,1057.585507785555,1392.3426318212946,1926.7145708270937,0.015469911238011122
75185.16586169704,45,2,Self_Employed,15037.033172339408,10897.176720207022,1866.4787746126087,2606.643046362341,5399.959010527018,10408.729118333613,0.0720944449596808
32845.465868504674,57,3,Self_Employed,6569.093173700935,0.0,1603.66271416145,1019.2669544043024,2546.7389209144235,2525.92968846403,0.022716163196773387
9493.192843791672,52,0,Self_Employed,1423.9789265687507,0.0,352.86719275845314,457.5069889732181,0.0,704.1617544888251,0.0034376437387887634
62588.43579440764,51,0,Professional,12517.687158881528,0.0,2033.6799615044183,2552.2135370726005,0.0,7277.390079790053,0.05143123053880751
17578.597540665858,21,0,Retired,3515.719508133172,0.0,701.5855358513306,617.826470618629,0.0,1433.0373584495912,0.007733556622587436
134267.7046137605,35,1,Retired,26853.5409227521,11817.06733932728,3268.339642071136,6338.550810981046,11596.156389629276,23089.96427204176,0.1354318471854546
71181.70507694891,29,0,Self_Employed,14236.341015389784,5770.75911337542,2355.049671451561,2266.379293327835,0.0,9769.616714495882,0.06338439177413288
20975.180653877986,38,0,Retired,4195.0361307755975,2362.5763937876663,873.176377038966,946.5592540849262,0.0,1783.369997832248,0.015909132410793225
83597.23714587677,27,0,Self_Employed,12539.585571881516,6334.199994234004,4030.686221433548,2943.8949991225318,0.0,8491.159401915646,0.07036855698220602
31673.54500671868,38,4,Retired,6334.709001343736,0.0,1057.9010299080055,1120.6165622709052,2015.6377852471048,2621.196769809066,0.021629001012820368
59347.875349828246,57,2,Retired,11869.57506996565,0.0,2309.526316161635,2644.723678047702,4322.865882828688,7516.365829107301,0.05638932246557006
44211.442492362665,42,1,Professional,8842.288498472533,0.0,1455.7554487766831,1848.736606415961,4160.85510740835,6165.833179340385,0.034196094787065624
15242.873123737025,34,3,Retired,4572.861937121107,0.0,544.4228405269841,513.2928373892645,1496.7961099101544,1520.971747751162,0.00952551306143631
17927.888475808664,23,1,Professional,3585.577695161733,2388.196165618232,629.0560920713355,888.0215181729867,1225.8507298486177,1741.444967869303,0.011601149759182762
68385.85710149049,31,2,Student,10257.878565223573,7776.796591342561,2796.462715596301,2516.2870800511537,5940.791065595347,8128.827517866759,0.06689670845251476
22951.35820903362,54,0,Retired,6885.407462710086,0.0,908.9524529777466,925.8129687904864,0.0,2185.7735677473997,0.015967633572839725
21720.979941686688,57,0,Retired,4344.195988337337,0.0,439.5503179823614,683.6861506452512,0.0,1950.203178272219,0.014099211719449728
13972.614659098275,57,3,Professional,4191.784397729483,988.2810525320964,314.37470354125674,663.8320992049538,913.5519835305284,1147.4856710010197,0.009065883921265715
42101.21643175895,35,1,Professional,8420.24328635179,6528.676277723003,1802.6361163899555,1764.0113111068235,3388.140086099105,4963.926150879073,0.03585944965452654
156212.50894234882,47,1,Professional,31242.501788469766,24705.086297434085,3880.998760733066,7507.676287988475,8806.6938895974,26983.337437916263,0.15735100739931146
12770.924328787638,26,3,Student,2554.184865757528,0.0,550.263137211019,403.25962964612086,964.130285370088,1006.8182301078772,0.006195652237033779
30586.93469413216,31,1,Student,9176.080408239646,5614.715454450703,1359.998959926923,1222.5126190326937,2009.552469945447,327.0301704695339,0.025199559221284418
92848.9357775775,63,1,Student,13927.340366636625,14560.417274568255,4460.704134092564,4474.863832928355,7933.505472347077,10341.92801989026,0.08881030568151255
28148.22418736372,63,1,Professional,8444.467256209115,2324.5013079635664,1250.2707018774977,1161.7818466112965,1941.9806782294052,2394.690116421901,0.02359616262522772
43081.54945924538,34,3,Student,8616.309891849078,6438.551627775813,1551.1418820163026,1419.507524807139,2449.505666656621,5676.014842928895,0.03574358614568977
12823.54018881441,51,3,Retired,2564.708037762882,0.0,337.7380703173861,396.9127833046409,1074.164016184869,871.1867439912266,0.006167471454251869
42260.08651646638,63,2,Retired,8452.017303293276,8301.803578446632,1008.3166672805496,1773.5544579751113,4205.585952580557,4274.402710711322,0.03706302104756234
25828.588753240143,39,1,Professional,7748.576625972042,0.0,1193.7847293441516,1035.73828420422,2134.249380989874,2348.949170895548,0.020120226384825173
66008.3585170891,49,2,Self_Employed,13201.671703417822,0.0,2093.1305647337854,2377.0483880589127,4129.35267886423,7956.9023080255265,0.05792439564415661
77564.21880009866,29,4,Retired,15512.843760019734,13795.673081308089,1672.787166718572,2799.7657335089707,4375.916238310448,11037.7747040339,0.07644609447812038
238137.5136537313,33,4,Student,47627.50273074626,0.0,7244.497107974601,11901.99385123304,22708.865360792886,46703.88249654055,0.24392916727723327
47698.68933356411,39,1,Self_Employed,9539.73786671282,0.0,2197.0430689888603,2334.607443674952,3215.8684726328665,4998.981183791351,0.034831337485213054
38932.69690319472,55,0,Retired,7786.539380638945,0.0,1435.3121913522937,1584.7416103045016,0.0,2623.91683824145,0.02424599487156839
35047.51887881304,56,4,Retired,5257.127831821956,4033.329737223344,1375.3772350334098,1130.0266369824103,3356.6156680346444,3451.5959057388686,0.02785876478680302
22616.1521388484,19,0,Retired,4523.230427769679,3492.164268350306,624.2730171764983,979.7975462013434,0.0,1755.3530323194975,0.017837939619780196
39329.876896812486,62,2,Professional,7865.975379362498,0.0,809.591532679774,1790.0706761771626,3256.5998351447183,2611.506512230645,0.027192879042172706
23685.812816241723,25,1,Self_Employed,3552.8719224362585,0.0,1125.1538650016107,898.1279915168072,1783.1630862925551,2235.482077790276,0.016501170207477628
34328.16528932737,61,2,Student,6865.633057865474,1799.907677888141,762.928184595003,1281.9923536446795,2291.57873263996,2604.0152002864465,0.02479307583512437
86079.8548464354,18,2,Retired,17215.97096928708,7131.453889483304,4302.152152102191,2633.862648006431,6260.416750154735,9143.131497340984,0.07921468603702596
13409.49890642498,58,3,Student,2681.899781284996,1473.1639368434687,617.8548896996159,634.655723869164,816.9941622660151,682.4830927154965,0.007542262447608087
74671.6297291976,57,1,Professional,11200.74445937964,0.0,1752.9730150170235,2673.516689236229,6074.619195830604,10137.36243868543,0.06559350516875392
86046.63661875561,58,3,Student,17209.327323751124,9603.931685173542,4300.61645391754,4056.494988661136,6774.046140146327,11161.52043140102,0.08212615592275162
27296.065203671475,22,2,Self_Employed,5459.213040734296,0.0,1207.6443725756749,1332.87547589779,2315.9695089869074,2479.662960095164,0.01965891400690876
