Income_per_month,Age,Rent_per_month,Loan_Repayment_per_month,Insurance_premium,Healthcare_cost_per_month,Education_cost_per_month,Desired_Savings_per_month,Risk_Tolerance
48880.09788084104,40,9776.01957616821,0.0,2119.395874129962,2076.3400561598496,3618.096211773259,7160.153546096576,0.03750016991360364
34014.12060932311,57,10204.236182796933,5486.885112829419,1084.9802424478648,1266.3886765422849,3328.647513212401,1670.000059024358,0.029514198613500374
18764.604689865737,52,3752.9209379731474,1044.749533293848,646.1262263822446,820.0819184080967,1448.8196304010055,1580.285416646575,0.010716137466697266
35894.012723983964,35,10768.203817195188,4493.004088381807,1397.5988026490086,1156.5445867681117,1984.878917547944,2407.74556957617,0.030307309245936536
53137.623304996654,34,10627.524660999332,9217.21704650446,1879.27242865,2315.844004920104,5058.210967797753,5626.99440495794,0.055782025000860824
5819.674653964716,48,872.9511980947074,0.0,158.8489828115442,219.02692299611837,465.5456117710697,436.1705389676855,0.0021590658736476017
75827.16711342827,43,15165.433422685654,0.0,3277.2868239514155,2434.5250319926454,4157.37392462215,11068.480697631216,0.06565836867019546
22924.21076486233,39,4584.842152972467,3103.581542983822,759.3965318577987,911.3864635054956,1539.109911161998,1200.5322531355998,0.0185032994513832
42164.95088740606,62,8432.990177481213,0.0,1277.8735800113673,1272.0053669010078,2243.222937194013,5961.547002548068,0.030635604862341348
78178.5193015158,53,15635.70386030316,7053.368295178186,2224.010836789973,3590.8831621620966,5218.97977086392,10123.628202490798,0.07213954740359758
10012.741419137064,52,2002.548283827413,525.4574210687624,463.98235675779074,316.4875403063568,617.7631927276083,619.0198573191174,0.0048856701760876505
17007.33258720926,28,3401.4665174418524,1428.6439560261645,492.3337815084923,511.18878344253767,1548.808008377535,1261.8544587452136,0.009909222048848454
23816.019082532774,44,3572.402862379916,0.0,977.7208704096764,718.5972408975945,1749.203379666044,2170.414789373965,0.01608882700434207
16025.714121254166,51,4807.71423637625,0.0,465.20940627069854,740.9278428134514,1343.4809254549496,1261.9422821774951,0.009715346721378663
120198.75235818056,35,24039.750471636115,17041.621543983627,3296.622433029273,4846.820428444915,7991.670689844494,18425.826721160694,0.11954445172084074
15116.391828629652,44,4534.917548588895,1329.6625163994552,491.9236240519215,479.25493553521886,825.189724358439,841.4250498228099,0.009410068082152181
19235.54670240787,21,3847.109340481575,994.5572053035112,928.5711887195276,629.1276570424706,1465.4876695086457,1520.4711874876427,0.010663898806705164
35329.157233163045,34,5299.373584974456,2137.1783077340096,1584.6982008554148,1247.4412783557166,2842.828876070693,3304.772468118001,0.02589235620529944
11467.05063546106,23,3440.115190638318,0.0,324.7223874896121,488.4290357165407,0.0,690.1549440951222,0.0056395907164565095
21859.87604341278,59,4371.9752086825565,0.0,674.6318563891471,1007.507960723286,1440.5408837380862,1255.730403849975,0.0151579104645313
38673.70805238685,28,5801.056207858027,0.0,1479.0834627002944,1714.2275928280037,3651.702071192037,3347.318742762824,0.026801940152021617
22986.545308163604,22,4597.309061632721,0.0,754.5213167918009,1028.8503430401872,1517.269404237912,2085.42259891163,0.016642252587892332
27840.39140742663,35,5568.078281485326,0.0,1285.2811644345072,1334.674842186692,1834.7829613616595,2762.024279464828,0.01979832692158119
19643.20921775096,42,5892.962765325287,0.0,716.051140105109,659.3311422125629,0.0,1069.5908243407298,0.008815153456719732
8931.828510279862,27,2679.5485530839583,0.0,409.6261582509164,405.6678566016831,456.0993292855151,566.8481898316392,0.004688842314384992
38802.00617111079,58,7760.401234222159,0.0,1073.5556294308303,1316.5528710251665,2088.605100370997,2156.6989111687835,0.025277020077260678
122137.05782756796,33,18320.558674135194,0.0,4952.065882474055,4334.104835298946,11794.604209787618,26108.319203828854,0.12386332266232541
30444.9059016031,27,6088.98118032062,0.0,986.1128643978489,1199.3193807047485,1756.8770731834888,1562.2250693874284,0.019648647429041932
35924.11063357057,27,5388.616595035585,0.0,832.4196454514375,1351.4800814028042,3309.8841121132605,1998.585572884672,0.02323309780688919
52215.30158552795,53,10443.060317105592,5585.835673587344,1642.5876561615428,1937.5711161412585,3242.022077685677,7132.060955188187,0.052898436542284155
10867.025106538142,38,1630.0537659807212,0.0,328.1489826603722,374.3796561283966,722.1491355967972,688.8485306076225,0.00444633517335946
117121.17799336056,31,17568.176699004085,14021.943007848107,3472.7337975622618,4646.859638058737,7228.617229820991,29163.595434145565,0.1285688303534751
35270.97609497086,25,10581.292828491258,0.0,1369.1974407940286,1124.7900564162144,2903.847631075698,2638.6857463955103,0.026909743070936278
110684.39917633336,18,22136.87983526667,0.0,3562.0500536595964,3939.880811427896,0.0,19706.899170854173,0.09871609306057433
16689.35323446223,33,5006.805970338669,0.0,389.99952444572,776.0797736042607,1224.6462060597223,1302.0330993615569,0.008987725396985748
128463.77008382844,43,25692.75401676569,0.0,3381.2628584678573,6318.125703120457,6484.0856864800335,27221.98352439581,0.12231023308119296
55774.77894020711,59,11154.95578804142,0.0,1965.2000628125909,2596.875065669374,3167.4226771914086,8315.393520482694,0.053304498685439516
46694.64314801094,23,9338.928629602187,0.0,1657.9494279847995,1763.0531624315577,0.0,5141.714500598805,0.030879581859827195
36176.760775136725,56,7235.352155027345,0.0,763.5966923576244,1664.5593027050163,2350.7222319154225,3300.256065621084,0.02519207998068839
24590.851590408467,19,4918.170318081694,0.0,621.0278756059691,988.6999985542316,0.0,2192.694330893785,0.016255891629360617
78384.22602411993,26,23515.267807235978,0.0,3112.930139324612,2850.5505016136017,6857.098811609165,11260.650109416789,0.0665784403553722
33565.04766736454,22,10069.51430020936,5500.01064972612,1027.5240788452656,1434.0880816230824,1989.2134392309028,1874.132853530585,0.028371115958305715
6218.580210963708,57,1865.574063289112,0.0,186.86187843591165,212.0370320441576,599.7030130904795,497.7966792817925,0.0032936493600981055
12273.570519752262,22,2454.7141039504527,0.0,262.7067957721652,550.5661747616188,687.3558888005796,1021.5649582760306,0.00587702509649964
25855.433696952838,64,5171.086739390567,0.0,817.8148916038137,1233.4608161748777,0.0,2181.1153293307334,0.016189213372488957
38443.76669305102,25,11533.130007915304,5044.653469256721,836.5650517051847,1350.393671735657,2431.415000975104,3616.235679064293,0.0326595582058506
28672.15923755413,22,4300.823885633119,0.0,816.4873062506938,1299.6963320952505,2595.372515827213,2000.180686888923,0.019767921685896108
79549.06598612551,22,15909.813197225105,0.0,1861.582497504092,3058.0958927749525,6495.2905252649525,11160.75930389577,0.06920010618564394
6298.527591402025,34,1259.7055182804052,0.0,284.2862440039104,250.26391527993133,0.0,348.0137951445481,0.0021508070261110146
33651.839856493585,26,6730.367971298718,5613.929021045001,873.3007766849865,1512.5314750720734,2097.7089150841166,1718.1156827033224,0.025975049263223724
7006.329826262909,51,1050.9494739394363,507.7628571268575,166.6559877894033,335.9463666599869,456.9705992743576,626.8499871762352,0.003274763047926087
55089.94527168566,50,16526.983581505698,0.0,2504.962436013538,1960.1235962096523,4916.932826867744,6718.148996657124,0.052258917638502975
27816.528937478623,39,5563.305787495725,0.0,1075.2885878314712,1069.3897304548937,0.0,1889.587841191973,0.017072132251545073
41967.07403484933,38,6295.061105227399,0.0,2036.7231356692669,1556.3862359796276,2855.4886976897,5776.11037098914,0.029933722767678254
15030.6434394372,60,4509.19303183116,0.0,583.3292584261806,549.1653207728954,846.0345599808662,1285.636505071464,0.008666592089707487
83493.54529297758,32,25048.063587893277,8561.955480173334,3363.73442133256,3167.8123553312244,7038.217810310659,8583.190364186565,0.07619944489785792
69032.47961551553,18,13806.495923103108,8810.075759435698,2129.030030840809,2899.250526457098,4901.83130679793,8420.168300513353,0.06768668968587196
47848.167675447374,24,9569.633535089475,2504.649253347407,2027.2952077902912,1861.1821463869787,4384.478437359245,6745.015478358292,0.03927590151341702
27047.202603332047,40,8114.160780999614,0.0,1013.424598203055,1139.1695127277223,2055.4306346076,1613.875062850313,0.020170536459842764
47707.24198228514,64,14312.172594685542,0.0,1181.5992646452974,1848.5805093515016,0.0,5221.452495753727,0.031191957041121966
17042.041614339905,23,3408.408322867981,0.0,420.28646976865,647.2543067110169,1277.6443242314797,1463.0556843016475,0.00869841007697923
59480.10630791216,37,8922.015946186824,0.0,2337.736588713288,2442.043720167843,4559.659448227482,6180.499617977551,0.05326973959308897
112256.013449575,43,22451.202689915004,0.0,3161.547724990558,5066.583828624808,9753.834606637713,20057.186162265152,0.10677358837546637
70646.30655092913,59,10596.94598263937,13714.081333499009,2565.768892040919,2490.91556371818,5379.965652327302,8982.663201455518,0.07287814615740802
16735.218747174065,29,3347.043749434813,3153.0045201262706,431.31938039402223,551.7509505081573,1655.7486270197555,1618.067616159233,0.011790475161504773
40058.11342845737,30,8011.622685691474,0.0,1305.063136341504,1901.179003783768,0.0,4044.348210101588,0.026365770356289963
10661.980043469955,64,2132.3960086939915,1595.1688558091191,489.0988716835911,460.51916736203344,696.4265136910745,1047.5180076994427,0.006667697836624204
47423.10848124036,30,14226.932544372106,0.0,1931.0298615805332,1734.0239224507577,3608.2096496861454,5026.253363800781,0.03420988162894981
43020.64479343625,19,12906.193438030876,0.0,1489.3764938494178,1979.984078470496,3952.255681850787,5598.788561977012,0.03277416342455041
6721.721585456559,49,2016.516475636968,551.2789772193294,233.5431631852973,278.029628250578,399.76153174926674,401.5047856374082,0.00382106385492868
11843.394743158917,48,3553.018422947675,0.0,374.4945205012194,434.0452266325534,0.0,967.8356296065688,0.006020139883977042
23919.3143474454,28,4783.86286948908,0.0,946.4160795468456,1052.7613279764216,1440.8849170467008,2237.5459391690106,0.01728890439865149
23582.610187310187,54,3537.391528096528,0.0,604.9052729500733,900.0614746023011,1527.1568326535842,1982.31930338826,0.015723416228616477
11400.028248398943,21,3420.0084745196827,805.7834262171054,343.3103570706487,423.99600823676326,782.6923870714991,944.4798465807884,0.007194507488840139
40951.169337590574,51,8190.233867518115,0.0,1654.0252084902036,1769.951723840166,3185.5156477836927,4724.170784750347,0.03028025806782843
36685.30509752284,33,5502.795764628426,0.0,1528.2801800402904,1348.8683053595255,2109.582814006129,2348.1909912091774,0.023228999348866807
25681.787319770203,48,7704.53619593106,0.0,1196.234536185039,1038.5375622344766,1929.9474396758776,2328.1512257222457,0.019833744198672246
16388.24290229171,42,2458.2364353437565,0.0,477.6895795161905,649.773678316129,1161.116526395591,1008.0775666402396,0.007220696247913618
69419.17198829194,56,10412.875798243793,0.0,3164.265518553235,2782.412142076213,0.0,7151.887255885311,0.05756608800813267
112789.47998075688,25,33836.84399422706,20665.733204402437,5044.129516385046,5019.163273443536,10208.3699650411,0.0,0.10756515997498216
20375.805550880545,25,3056.3708326320816,1898.281785564039,413.7450754101114,867.9310363395862,1704.93195722057,1439.5094290968896,0.015337782741110586
18383.68980629461,51,2757.553470944191,0.0,738.622029035703,752.2223555132309,1055.716767291106,1746.5676376240576,0.008565773550030265
44441.04653967374,32,13332.313961902122,4732.313427501556,1911.5223312003104,1528.8179427026707,2985.6631546970125,4095.103930526311,0.03527657177764538
22528.33562214193,22,3379.25034332129,2463.43789082457,453.24047054018376,898.7255195207207,0.0,2109.9263629768734,0.01609351731614602
26834.26514707884,36,5366.853029415768,0.0,934.234483162074,1006.7193682305927,0.0,2460.113840484484,0.016770555179125454
54212.95505515143,27,8131.943258272715,0.0,2633.985329362644,2241.655051677074,4669.710505876044,5727.43427558744,0.049189600264790925
6512.429043943196,26,1302.4858087886394,0.0,316.5595402381361,206.82851584716255,0.0,575.1681319798499,0.00239310483025273
86128.40305635729,46,17225.68061127146,7060.178409487668,3635.793221152232,2968.766383328545,6139.603406301854,12057.085840540856,0.0794294773830538
31796.041506994858,57,6359.208301398972,0.0,1429.2318955297785,1533.3802001237727,0.0,3020.093773566656,0.020730320179353817
21585.09145594604,54,4317.018291189207,3425.2582693788586,630.8559736586752,818.2840179827228,0.0,1874.4968134556727,0.01715474608529812
27933.035550644847,36,5586.60711012897,0.0,945.029432964082,1117.5245203219515,1705.375463724862,2380.4151210336872,0.01890960888391827
29111.720682433923,30,4366.758102365088,0.0,1451.440698375902,1057.296414952793,2705.7835345243006,2773.8149310447598,0.020928368450229315
7510.006557210458,63,1502.0013114420915,0.0,332.0855731566731,292.8998918297059,0.0,517.1144938864982,0.0027963920370022368
99200.98697883442,57,14880.148046825165,13516.544088393804,2116.7438534209123,3965.992305223583,5253.531815574848,14275.908053501682,0.09200869757458204
31008.392308575007,33,6201.6784617150015,5684.218235688432,670.8927076783253,1342.732399114875,2977.0299334004694,2501.048543209771,0.025925062724022025
42759.82895449299,47,6413.974343173948,0.0,1598.7391737647356,2005.75156133445,2480.7175237018178,4400.530278845314,0.02903881730697658
64227.86803946741,22,12845.573607893482,0.0,2003.8497294877309,2181.7614015057843,0.0,6589.711949085776,0.05159719455948334
13253.576169673872,50,2650.7152339347745,0.0,358.93026070572614,504.3707625031405,775.7624196328997,717.4766849805612,0.006024567185625226
43814.94200573872,36,8762.988401147744,0.0,1297.077554906935,1955.9777155033305,3931.3460630541326,5474.844364307705,0.03320781695461301
24217.71787673918,36,4843.543575347837,2008.032998906182,1181.0624730328016,948.9968331375644,1872.9919850858,1606.632033150627,0.01923830898953223
59063.55111994147,34,8859.53266799122,0.0,1751.0586233348808,2283.057355502812,5412.534910197717,6640.944961191907,0.052765833191790804
5470.748505547912,41,1641.2245516643736,552.1377138998733,168.80009224230676,247.70298088092588,489.6852251163728,295.3133017598847,0.0031914607825623614
27713.56325276799,45,5542.712650553599,0.0,929.498619467641,1148.6942831360743,1463.2903450378683,1565.6393639678265,0.017874785916051152
18521.659981559114,59,5556.497994467734,2300.436184424252,459.8183757813244,766.0432854386816,1063.052704851801,1806.9355965283096,0.012084947994157116
42394.03812828768,54,6359.105719243153,0.0,1343.0436257119618,2021.3027280813185,2543.6930732439446,4752.051538776967,0.029166197509618776
43694.95859801128,39,13108.48757940338,0.0,1721.434783438493,1835.1384016433972,0.0,6046.390602484062,0.029948040288243057
17032.04663731374,56,3406.409327462748,0.0,473.0931645680752,555.6166699855008,915.395688239679,1245.8862126854008,0.008099187553936748
16970.19025301236,33,3394.038050602472,0.0,656.5359389654327,735.91189414707,990.238723619436,1296.9052257133053,0.008373648769334135
27458.206549212708,52,8237.461964763812,0.0,750.7631339797186,1183.7343208210418,1682.301151278219,1849.1559355608783,0.02010963480441262
14641.846092678352,44,2928.3692185356704,1769.3398804110695,638.3938585740094,495.2452934762079,1290.2409493688428,1136.5124086414617,0.008981602534041367
58837.79014587888,29,8825.668521881831,0.0,2831.4926694623314,2459.4595576777037,0.0,7737.252936409183,0.05030476582724006
22327.779513655583,63,6698.333854096675,0.0,744.242743912825,995.1599479158656,1567.2583785574084,2190.855693287099,0.017036643576912914
2931.771377946881,45,439.7657066920321,578.2754022030882,143.38071207549262,128.31716598848672,0.0,233.0042502654474,0.001034929130060852
22227.71061437448,18,6668.313184312344,0.0,887.5846863857603,946.7608799071598,0.0,1647.3578076724625,0.01505908566940285
13070.559373345324,56,3921.167812003597,1822.3571935944904,540.456376337785,414.93347665908254,793.4698860206869,1229.0358988219689,0.009156071621151625
8135.008042447179,35,1627.001608489436,907.4053702002292,287.4932138717741,356.99622256106375,0.0,694.0975850551345,0.004050628434967784
11147.954978496002,40,2229.5909956992004,0.0,299.0298345797878,441.7301621561387,624.4596069462283,970.6657004462152,0.005259944558903985
32744.14472678379,39,6548.828945356759,3038.0897427188243,1577.9985760861096,1147.8422070049671,2607.8509884635323,2130.9484116471044,0.025185633714676334
86843.70808209198,21,26053.112424627598,0.0,4263.605818138534,2960.107040657328,4574.876999062154,10195.128455826543,0.07113878399930118
38541.86144092698,28,7708.372288185396,0.0,1744.3806963593388,1347.078384906132,3672.462211660605,3415.1514947763853,0.027904298034146943
18467.17203246346,35,5540.151609739038,2522.6705399817133,626.1355672952859,871.4486375077931,1426.5919953489847,1258.4533312696174,0.012206484023053592
43203.46661718504,24,6480.519992577756,0.0,1085.9848577761231,1391.4276484092486,2735.884085463034,4982.284574232888,0.0293075920785832
20778.631636669343,38,4155.726327333869,0.0,471.4852134021274,766.1342169461602,1352.5548502747722,1453.788411241549,0.01439973276674381
17210.455659853997,52,3442.0911319708,2271.6264750976584,604.7159679967043,659.8137018073323,922.243123339048,1269.3065098040008,0.010330684405686658
11913.917410880773,54,1787.0876116321156,0.0,347.37104009970625,471.6610817570704,943.0904409286452,1010.0561189843174,0.00536958853873064
7387.093355384547,47,1477.4186710769095,0.0,337.6214003591465,351.5100289675542,0.0,379.203352406762,0.0026797111332655904
21960.7861770934,34,4392.15723541868,2771.6609532806747,797.4697628978673,1039.6959552132323,0.0,1103.7816092738092,0.016315684189626888
34043.53591479506,50,5106.530387219259,0.0,1621.1939315087927,1347.6230071482992,3280.7478785752483,3402.100828881151,0.023915575307794434
27768.3933945628,33,8330.518018368839,5319.492439855261,1159.5855567817518,1215.971036643528,1900.4975996869664,0.0,0.022836692472617524
21507.97591872835,32,4301.59518374567,0.0,721.9479466898333,813.3766359874031,1527.0350315393855,1812.7934442233384,0.015366040424466562
14077.820336567176,30,4223.346100970152,0.0,595.3920559721079,682.8454104356072,1298.7250285562225,1156.7943406688414,0.00863500248620041
48803.124380983965,56,14640.93731429519,0.0,2393.4315438909384,1585.6820538638422,4249.034633751734,5814.6863875831705,0.036219287926496375
10459.303251938903,20,3137.790975581672,0.0,385.8065640817466,363.3478285004334,1041.0701684901874,712.7405493072552,0.006010476145557547
55813.71974529661,41,8372.057961794491,0.0,1642.202462160249,2178.7422528516645,0.0,8126.038271609437,0.04793265031740975
13455.982013244726,40,2691.1964026489454,0.0,419.210268036693,591.3961571851084,896.1260096436627,1034.3720187322908,0.006574915402550523
16432.304628992493,62,4929.691388697748,2064.4004233905,634.4589660535379,531.740173172205,0.0,1496.1101395243584,0.010585840476009706
9279.143331950949,18,1855.8286663901893,0.0,456.10257292538336,307.9179941260375,594.3006511613771,791.0384758733896,0.004258760062537962
20087.056735836435,49,4017.411347167287,0.0,686.2129122787031,815.7871082021468,0.0,1696.1744035541044,0.013077816201694868
65460.5288777952,50,13092.10577555904,0.0,2701.4700957972263,1970.67822685098,0.0,6722.48560086814,0.05258098356106953
45317.79823827591,47,9063.559647655182,3816.0239370975455,1149.9504052486875,2223.718626860952,2275.123631973256,5468.273977489008,0.0361303654688301
65623.57925859402,19,13124.715851718804,0.0,2533.941039725951,2273.0734828481327,3607.673604517816,8081.788377710187,0.05734147270916458
45554.59143012907,35,9110.918286025812,3343.375410554684,1914.0502994136295,2201.988755920506,0.0,5333.129574387552,0.033890988657892494
12407.008553104948,47,1861.051282965742,2313.2689996921554,405.71127761159255,578.1650298717359,0.0,1058.6941299344878,0.006898236537628495
23024.664299299737,35,4604.932859859948,4597.443635013627,900.0409643435819,934.699420088336,1264.677343656126,1640.702262511997,0.02007553572550085
16071.348307363316,22,2410.702246104497,2231.4934948175924,430.9002534694064,645.371944954074,1496.1121593020712,1303.6000203816814,0.009657701857020104
86978.18193902522,22,26093.454581707567,0.0,2938.3345794342176,4289.233701707445,7691.674921857483,11233.332397688391,0.07399738181890733
11516.33502571009,25,3454.900507713027,0.0,515.5556633096297,380.48024094778987,1059.1171092371787,1090.0621681533864,0.006885928315208675
61323.034137756695,26,18396.91024132701,9754.625883698096,1593.7473578085817,1846.6785114273891,4418.72108416875,2804.0471398345617,0.059262599819932364
61286.55438847298,49,18385.966316541893,6929.898385257024,1389.5001960086186,2918.1468217317097,3193.527020819245,8758.571541145844,0.062394003339946505
129657.1349719988,31,19448.57024579982,0.0,5302.031454790002,6392.428123898788,0.0,23417.558543681167,0.12125521584611207
21616.309680399187,30,4323.261936079837,3875.168787251952,635.646752343762,669.2342161296642,0.0,2098.500825314205,0.017641176907431066
53040.46481535463,35,10608.092963070929,5410.413924368229,1837.4809339435,1595.215852197417,4156.748772549111,6163.819730172916,0.053083252926730294
186143.68042171755,21,37228.73608434351,0.0,8703.121557741046,6296.240946616397,14321.106394996916,40535.65498176958,0.17458620071374178
18303.34884527813,39,3660.669769055627,967.9143523354908,461.0711504125101,634.4466131782606,1667.8377986210437,1695.6605789256298,0.010586830818793472
8786.04953633407,37,2635.814860900221,0.0,379.4751205917712,269.0167530188532,464.2279266839524,586.2239251575676,0.0045200438346753415
6667.129147041286,32,1333.4258294082574,0.0,234.6880343866206,227.6055699384711,469.2087302676859,536.2015255669162,0.0028492329135601847
53057.010473790375,24,10611.402094758076,2956.183999110207,1135.3356546383964,2318.5504263019247,4658.231491838587,7195.562875542607,0.053785058860985856
6650.401409755581,30,997.560211463337,0.0,168.81813269543102,231.07440976401995,595.806572592601,626.7002816316477,0.0027350534229169236
22272.264039684345,51,4454.452807936869,0.0,776.539108681169,806.3928606511521,0.0,1191.5273089078262,0.01388589802988134
42565.66452814994,58,6384.8496792224905,0.0,1138.1273250301206,2113.846192366878,3866.271344297477,4496.899146481718,0.03022262452261565
34790.27212713047,47,6958.054425426094,0.0,1066.7690266704,1637.759316935809,2152.7020742867703,3282.273667076107,0.024476312267251513
42163.43064718435,22,12649.029194155306,7329.602305182773,1720.1655820502608,1346.960192340491,3265.746026800031,2421.5524176154067,0.033464339001501885
35838.73408890583,18,7167.746817781167,0.0,1628.032779276024,1596.3106111436484,3225.4431765517425,3235.953220331289,0.026079969092857876
83453.53686995902,48,16690.707373991805,0.0,2772.6215713110223,3522.0406449815005,0.0,8413.228836352833,0.06781145225558753
14004.017840809052,37,2800.8035681618107,0.0,493.97843010318206,563.8925880860394,0.0,878.1988961046851,0.005824292631234067
17454.565905453484,36,5236.369771636045,0.0,658.278084287241,785.3550887059828,0.0,1303.3917635352188,0.008237545095575175
16168.579557911802,46,4850.57386737354,1829.0665643526552,405.72657166501256,489.91232097472886,890.2700341646046,1112.427232700252,0.010643929642377219
58285.35325365893,62,17485.60597609768,11374.92716619404,2210.428341981104,2767.8301793133232,4917.459015659234,511.6863649032384,0.05757791716121146
61652.652410694776,55,12330.530482138956,0.0,2729.5681372184813,2239.2034516597737,3876.503690674921,9242.875425816106,0.058987288928729474
43042.05397218688,27,6456.308095828032,4848.452238842251,2016.6058360848488,1694.551278941883,2867.8979871052197,4331.039393649154,0.0336381599144714
77323.06663649465,46,15464.613327298932,14837.79536993969,1989.730372277683,3140.607334026089,4412.677594798285,10242.426147748823,0.07688298072478043
11690.36137010436,48,2338.072274020873,0.0,534.2242152893992,525.4253308434724,710.688316009424,1020.1988380714142,0.005682870136095414
113860.80241752906,28,22772.160483505813,13729.512313630918,5268.01478922141,4931.307774138258,9154.270473463032,21019.70539304433,0.12029087552885291
101472.54598942648,40,20294.509197885294,16058.665601753028,4351.836309499111,4845.474262155298,7499.561116773153,10919.596209504947,0.10007204154852818
54038.404026027056,47,16211.521207808117,0.0,2408.7057324524367,2048.519115329525,3583.985698751904,6000.832286082647,0.04971087872649344
124790.52214232396,42,18718.578321348592,11728.249038475533,4156.421153580165,5797.76953577913,8889.073016300978,20476.986710416128,0.12801629791247573
7971.70833512194,33,2391.5125005365817,1054.9173194962286,391.7140118043614,346.4846798151304,728.5024541722114,405.6221145620712,0.005230931578069122
19720.108923278,40,5916.0326769834,0.0,819.075672046719,713.5444496917718,1620.8289500684873,1427.5381679192683,0.010669779679831569
16659.06667260019,50,4997.720001780057,1646.4944289663883,461.88433399105855,668.1881641072567,0.0,1251.1206009002617,0.010205830986960807
53430.45173644251,54,16029.135520932752,0.0,1115.817325083088,2587.2264532986355,0.0,6406.550893072857,0.046529982917716074
12949.857574545067,45,2589.9715149090134,1962.3904398323205,327.1610803256961,646.5115828899017,982.9922587993566,801.0318061038315,0.00804254525321927
54992.31791102738,44,10998.463582205475,0.0,2330.230544299546,1931.9984357681228,2818.163863404756,7143.435168448997,0.0508913142759308
89803.71075197966,23,17960.74215039593,0.0,4118.7567097436095,3203.6333936692645,7098.16856292361,9031.934819195994,0.07775380978480245
52319.00564589626,55,10463.801129179252,4403.753614889725,1183.7020316499973,1788.955961728456,0.0,6815.975626423606,0.049577804114650535
37644.92686672562,54,7528.985373345124,0.0,1491.7415614118,1346.894203149961,2161.003568065182,2971.930043176328,0.02560537195194427
13611.27793389918,23,4083.383380169753,0.0,422.9063583998495,480.257242427165,1102.6565675344814,938.0007407703944,0.007846548894952165
15236.846537893593,42,2285.526980684039,0.0,573.3591553467505,492.570195980901,1058.906854341361,824.65247604539,0.006452204711709917
81523.59649595142,30,16304.719299190285,0.0,3706.380124066904,3775.07124376096,5792.552002847356,10027.099248036113,0.07046891129643663
55962.2068255051,50,16788.662047651527,0.0,1837.7123988398496,2057.5248257308976,0.0,5652.794853738433,0.04744329486262769
29077.996849424668,50,4361.6995274137,3015.001323444485,745.0626647704399,949.8717095188262,0.0,2247.7305962415385,0.020261926706170358
21474.576456598432,42,6442.372936979529,3115.772513270614,502.6123658517882,864.6096540533482,0.0,1370.020538639075,0.017031583406357298
5933.125163274434,31,1186.6250326548868,0.0,296.37891824728035,199.04128739658583,505.0003504038943,467.8303260208033,0.002523385680039057
12737.054808791563,57,2547.4109617583126,1217.042695265313,547.9471351037564,564.8112870668834,1108.0366165714304,1036.2822528297545,0.007566628960227657
138425.55213204035,58,41527.6656396121,0.0,2994.0246563511164,5208.231376612883,12085.548001828138,27451.584437553058,0.13552813505205055
10770.73705608104,59,1615.6105584121558,0.0,270.8671090420879,343.6424469487876,0.0,1057.168736384744,0.00406492489179503
34910.27640178988,55,6982.055280357977,3207.3056525955208,1415.6432435512158,1289.6639534564824,2435.06830411614,3287.128500104613,0.02745031845769411
67165.01892060738,26,13433.003784121478,0.0,2195.257441112618,3196.4521126431537,0.0,7375.249077131056,0.05527234030832637
10993.005943516511,35,3297.9017830549537,1176.871812203154,424.54498045265433,386.9003272036784,834.0798211382496,881.1184580543766,0.007300986398342632
34777.330826495,32,6955.466165299,4981.851430053247,1285.0546185348337,1337.996050633316,0.0,2138.96540325853,0.02577537598674529
63531.116638012136,21,9529.66749570182,6351.591079776176,1569.9357498280235,3141.2946069877166,5527.211067921495,6702.865602106404,0.061140048702117984
30301.48857474485,51,6060.29771494897,3490.02994086991,1005.4788698155514,1129.323731372194,1896.591304958493,2108.496479891379,0.023439600290555744
297650.4543916972,55,89295.13631750915,15818.282809102937,10687.110354523438,13892.794414768228,0.0,68037.87777732946,0.3117920596496904
7895.697371294339,34,1579.139474258868,1223.8275841641469,261.75762372699154,271.24025444073,0.0,672.6086057068313,0.004150865881695534
69977.95091970767,24,13995.590183941536,12019.850906038126,2409.256069727824,2900.2367128710985,6526.177307939075,5295.676430403466,0.0680176203539086
26126.653280453196,49,5225.330656090639,0.0,1297.992795270401,854.4172083200116,0.0,1425.31323543654,0.01562687401188208
55630.60533803958,40,8344.590800705937,0.0,2756.758379655645,1933.883913484112,4421.396011699521,5873.367133169456,0.04985247837031037
42701.88664668213,37,6405.282997002319,7432.86988681497,1305.6434127785951,1843.7872717398996,2559.2671523075537,6386.570624545854,0.03578128292632221
16687.70839169213,64,5006.312517507638,2209.998478665964,698.9550392100062,545.5307013657736,1293.5681265709727,935.8409690568644,0.010514760854702685
36031.53386108128,19,7206.306772216256,4098.248313155395,973.1962020522492,1770.1433765727622,3356.1305400660094,2558.6085320118937,0.029121182127838936
6786.0987653942975,38,1017.9148148091446,0.0,337.5650909426357,255.25218739343947,440.34559636325,530.8529028037839,0.0025921248750731037
48608.35268663227,29,9721.670537326454,0.0,1575.5278042789237,1904.8436772351265,0.0,6174.595236443678,0.0329307775185987
38081.33071100656,59,11424.399213301967,2966.817178401238,1428.642959749663,1184.8449415588163,2017.8882312287224,3735.328025346018,0.031517734156398
50005.12582014691,44,15001.537746044072,7420.356659566462,1571.997366492025,1914.5122716269727,2936.138123769369,1971.254380590712,0.04738050971759395
69943.7985513083,27,20983.13956539249,0.0,1727.4927454899323,2333.777827288026,3583.132809061168,9440.11498210542,0.05922568176926531
